x-axis,1,2
second,Volt,Volt
+21.0000E-06,-71.3980351900E+00,+172.2665797E-03
+21.5000E-06,-71.4018944864E+00,+172.1771727E-03
+22.0000E-06,-71.4057537828E+00,+172.0877656E-03
+22.5000E-06,-71.4096130793E+00,+171.9983586E-03
+23.0000E-06,-71.4134723757E+00,+171.9089516E-03
+23.5000E-06,-71.4173316722E+00,+171.8195445E-03
+24.0000E-06,-71.4211909686E+00,+171.7301375E-03
+24.5000E-06,-71.4250502650E+00,+171.6407305E-03
+25.0000E-06,-71.4289095615E+00,+171.5513234E-03
+25.5000E-06,-71.4327688579E+00,+171.4619164E-03
+26.0000E-06,-71.4366281544E+00,+171.3725094E-03
+26.5000E-06,-71.4404874508E+00,+171.2831023E-03
+27.0000E-06,-71.4443467472E+00,+171.1936953E-03
+27.5000E-06,-71.4482060437E+00,+171.1042883E-03
+28.0000E-06,-71.4520653401E+00,+171.0148812E-03
+28.5000E-06,-71.4559246366E+00,+170.9254742E-03
+29.0000E-06,-71.4597839330E+00,+170.8360672E-03
+29.5000E-06,-71.4636432295E+00,+170.7466601E-03
+30.0000E-06,-71.4675025259E+00,+170.6572531E-03
+30.5000E-06,-71.4713618223E+00,+170.5678461E-03
+31.0000E-06,-71.4752211188E+00,+170.4784390E-03
+31.5000E-06,-71.4790804152E+00,+170.3890320E-03
+32.0000E-06,-71.4829397117E+00,+170.2996249E-03
+32.5000E-06,-71.4867990081E+00,+170.2102179E-03
+33.0000E-06,-71.4906583045E+00,+170.1208109E-03
+33.5000E-06,-71.4945176010E+00,+170.0314038E-03
+34.0000E-06,-71.4983768974E+00,+169.9419968E-03
+34.5000E-06,-71.5022361939E+00,+169.8525898E-03
+35.0000E-06,-71.5060954903E+00,+169.7631827E-03
+35.5000E-06,-71.5099547867E+00,+169.6737757E-03
+36.0000E-06,-71.5138140832E+00,+169.5843687E-03
+36.5000E-06,-71.5176733796E+00,+169.4949616E-03
+37.0000E-06,-71.5215326761E+00,+169.4055546E-03
+37.5000E-06,-71.5253919725E+00,+169.3161476E-03
+38.0000E-06,-71.5292512689E+00,+169.2267405E-03
+38.5000E-06,-71.5331105654E+00,+169.1373335E-03
+39.0000E-06,-71.5369698618E+00,+169.0479265E-03
+39.5000E-06,-71.5408291583E+00,+168.9585194E-03
+40.0000E-06,-71.5446884547E+00,+168.8691124E-03
+40.5000E-06,-71.5485477512E+00,+168.7797054E-03
+41.0000E-06,-71.5524070476E+00,+168.6902983E-03
+41.5000E-06,-71.5562663440E+00,+168.6008913E-03
+42.0000E-06,-71.5601256405E+00,+168.5114843E-03
+42.5000E-06,-71.5639849369E+00,+168.4220772E-03
+43.0000E-06,-71.5678442334E+00,+168.3326702E-03
+43.5000E-06,-71.5717035298E+00,+168.2432632E-03
+44.0000E-06,-71.5755628262E+00,+168.1538561E-03
+44.5000E-06,-71.5794221227E+00,+168.0644491E-03
+45.0000E-06,-71.5832814191E+00,+167.9750421E-03
+45.5000E-06,-71.5871407156E+00,+167.8856350E-03
+46.0000E-06,-71.5910000120E+00,+167.7962280E-03
+46.5000E-06,-71.5948593084E+00,+167.7068210E-03
+47.0000E-06,-71.5987186049E+00,+167.6174139E-03
+47.5000E-06,-71.6025779013E+00,+167.5280069E-03
+48.0000E-06,-71.6064371978E+00,+167.4385999E-03
+48.5000E-06,-71.6102964942E+00,+167.3491928E-03
+49.0000E-06,-71.6141557907E+00,+167.2597858E-03
+49.5000E-06,-71.6180150871E+00,+167.1703788E-03
+50.0000E-06,-71.6218743835E+00,+167.0809717E-03
+50.5000E-06,-71.6257336800E+00,+166.9915647E-03
+51.0000E-06,-71.6295929764E+00,+166.9021576E-03
+51.5000E-06,-71.6334522729E+00,+166.8127506E-03
+52.0000E-06,-71.6373115693E+00,+166.7233436E-03
+52.5000E-06,-71.6411708657E+00,+166.6339365E-03
+53.0000E-06,-71.6450301622E+00,+166.5445295E-03
+53.5000E-06,-71.6488894586E+00,+166.4551225E-03
+54.0000E-06,-71.6527487551E+00,+166.3657154E-03
+54.5000E-06,-71.6566080515E+00,+166.2763084E-03
+55.0000E-06,-71.6604673479E+00,+166.1869014E-03
+55.5000E-06,-71.6643266444E+00,+166.0974943E-03
+56.0000E-06,-71.6681859408E+00,+166.0080873E-03
+56.5000E-06,-71.6720452373E+00,+165.9186803E-03
+57.0000E-06,-71.6759045337E+00,+165.8292732E-03
+57.5000E-06,-71.6797638302E+00,+165.7398662E-03
+58.0000E-06,-71.6836231266E+00,+165.6504592E-03
+58.5000E-06,-71.6874824230E+00,+165.5610521E-03
+59.0000E-06,-71.6913417195E+00,+165.4716451E-03
+59.5000E-06,-71.6952010159E+00,+165.3822381E-03
+60.0000E-06,-71.6990603124E+00,+165.2928310E-03
+60.5000E-06,-71.7029196088E+00,+165.2034240E-03
+61.0000E-06,-71.7067789052E+00,+165.1140170E-03
+61.5000E-06,-71.7106382017E+00,+165.0246099E-03
+62.0000E-06,-71.7144974981E+00,+164.9352029E-03
+62.5000E-06,-71.7183567946E+00,+164.8457959E-03
+63.0000E-06,-71.7222160910E+00,+164.7563888E-03
+63.5000E-06,-71.7260753874E+00,+164.6669818E-03
+64.0000E-06,-71.7299346839E+00,+164.5775748E-03
+64.5000E-06,-71.7337939803E+00,+164.4881677E-03
+65.0000E-06,-71.7376532768E+00,+164.3987607E-03
+65.5000E-06,-71.7415125732E+00,+164.3093537E-03
+66.0000E-06,-71.7453718696E+00,+164.2199466E-03
+66.5000E-06,-71.7492311661E+00,+164.1305396E-03
+67.0000E-06,-71.7530904625E+00,+164.0411326E-03
+67.5000E-06,-71.7569497590E+00,+163.9517255E-03
+68.0000E-06,-71.7608090554E+00,+163.8623185E-03
+68.5000E-06,-71.7646683519E+00,+163.7729115E-03
+69.0000E-06,-71.7685276483E+00,+163.6835044E-03
+69.5000E-06,-71.7723869447E+00,+163.5940974E-03
+70.0000E-06,-71.7762462412E+00,+163.5046903E-03
+70.5000E-06,-71.7801055376E+00,+163.4152833E-03
+71.0000E-06,-71.7839648341E+00,+163.3258763E-03
+71.5000E-06,-71.7878241305E+00,+163.2364692E-03
+72.0000E-06,-71.7916834269E+00,+163.1470622E-03
+72.5000E-06,-71.7955427234E+00,+163.0576552E-03
+73.0000E-06,-71.7994020198E+00,+162.9682481E-03
+73.5000E-06,-71.8032613163E+00,+162.8788411E-03
+74.0000E-06,-71.8071206127E+00,+162.7894341E-03
+74.5000E-06,-71.8109799091E+00,+162.7000270E-03
+75.0000E-06,-71.8148392056E+00,+162.6106200E-03
+75.5000E-06,-71.8186985020E+00,+162.5212130E-03
+76.0000E-06,-71.8225577985E+00,+162.4318059E-03
+76.5000E-06,-71.8264170949E+00,+162.3423989E-03
+77.0000E-06,-71.8302763914E+00,+162.2529919E-03
+77.5000E-06,-71.8341356878E+00,+162.1635848E-03
+78.0000E-06,-71.8379949842E+00,+162.0741778E-03
+78.5000E-06,-71.8417385018E+00,+161.9840471E-03
+79.0000E-06,-71.8454434264E+00,+161.8936753E-03
+79.5000E-06,-71.8491483509E+00,+161.8033034E-03
+80.0000E-06,-71.8528532755E+00,+161.7129316E-03
+80.5000E-06,-71.8565582001E+00,+161.6225597E-03
+81.0000E-06,-71.8602631247E+00,+161.5321879E-03
+81.5000E-06,-71.8639680493E+00,+161.4418160E-03
+82.0000E-06,-71.8676729739E+00,+161.3514441E-03
+82.5000E-06,-71.8713778985E+00,+161.2610723E-03
+83.0000E-06,-71.8750828230E+00,+161.1707004E-03
+83.5000E-06,-71.8787877476E+00,+161.0803286E-03
+84.0000E-06,-71.8824926722E+00,+160.9899567E-03
+84.5000E-06,-71.8861975968E+00,+160.8995848E-03
+85.0000E-06,-71.8899025214E+00,+160.8092130E-03
+85.5000E-06,-71.8936074460E+00,+160.7188411E-03
+86.0000E-06,-71.8973123705E+00,+160.6284693E-03
+86.5000E-06,-71.9010172951E+00,+160.5380974E-03
+87.0000E-06,-71.9047222197E+00,+160.4477256E-03
+87.5000E-06,-71.9084271443E+00,+160.3573537E-03
+88.0000E-06,-71.9121320689E+00,+160.2669818E-03
+88.5000E-06,-71.9158369935E+00,+160.1766100E-03
+89.0000E-06,-71.9195419180E+00,+160.0862381E-03
+89.5000E-06,-71.9232468426E+00,+159.9958663E-03
+90.0000E-06,-71.9269517672E+00,+159.9054944E-03
+90.5000E-06,-71.9306566918E+00,+159.8151225E-03
+91.0000E-06,-71.9343616164E+00,+159.7247507E-03
+91.5000E-06,-71.9380665410E+00,+159.6343788E-03
+92.0000E-06,-71.9417714655E+00,+159.5440070E-03
+92.5000E-06,-71.9454763901E+00,+159.4536351E-03
+93.0000E-06,-71.9491813147E+00,+159.3632633E-03
+93.5000E-06,-71.9528862393E+00,+159.2728914E-03
+94.0000E-06,-71.9565911639E+00,+159.1825195E-03
+94.5000E-06,-71.9602960885E+00,+159.0921477E-03
+95.0000E-06,-71.9640010130E+00,+159.0017758E-03
+95.5000E-06,-71.9677059376E+00,+158.9114040E-03
+96.0000E-06,-71.9714108622E+00,+158.8210321E-03
+96.5000E-06,-71.9751157868E+00,+158.7306602E-03
+97.0000E-06,-71.9788207114E+00,+158.6402884E-03
+97.5000E-06,-71.9825256360E+00,+158.5499165E-03
+98.0000E-06,-71.9862305605E+00,+158.4595447E-03
+98.5000E-06,-71.9899354851E+00,+158.3691728E-03
+99.0000E-06,-71.9936404097E+00,+158.2788010E-03
+99.5000E-06,-71.9973453343E+00,+158.1884291E-03
+100.0000E-06,-72.0010502589E+00,+158.0980572E-03
+100.5000E-06,-72.0047551835E+00,+158.0076854E-03
+101.0000E-06,-72.0084601080E+00,+157.9173135E-03
+101.5000E-06,-72.0121650326E+00,+157.8269417E-03
+102.0000E-06,-72.0158699572E+00,+157.7365698E-03
+102.5000E-06,-72.0195748818E+00,+157.6461979E-03
+103.0000E-06,-72.0232798064E+00,+157.5558261E-03
+103.5000E-06,-72.0269847310E+00,+157.4654542E-03
+104.0000E-06,-72.0306896555E+00,+157.3750824E-03
+104.5000E-06,-72.0343945801E+00,+157.2847105E-03
+105.0000E-06,-72.0380995047E+00,+157.1943387E-03
+105.5000E-06,-72.0418044293E+00,+157.1039668E-03
+106.0000E-06,-72.0455093539E+00,+157.0135949E-03
+106.5000E-06,-72.0492142785E+00,+156.9232231E-03
+107.0000E-06,-72.0529192030E+00,+156.8328512E-03
+107.5000E-06,-72.0566241276E+00,+156.7424794E-03
+108.0000E-06,-72.0603290522E+00,+156.6521075E-03
+108.5000E-06,-72.0640339768E+00,+156.5617356E-03
+109.0000E-06,-72.0677389014E+00,+156.4713638E-03
+109.5000E-06,-72.0714438260E+00,+156.3809919E-03
+110.0000E-06,-72.0751487505E+00,+156.2906201E-03
+110.5000E-06,-72.0788536751E+00,+156.2002482E-03
+111.0000E-06,-72.0825585997E+00,+156.1098764E-03
+111.5000E-06,-72.0862635243E+00,+156.0195045E-03
+112.0000E-06,-72.0899684489E+00,+155.9291326E-03
+112.5000E-06,-72.0936733735E+00,+155.8387608E-03
+113.0000E-06,-72.0973782980E+00,+155.7483889E-03
+113.5000E-06,-72.1010832226E+00,+155.6580171E-03
+114.0000E-06,-72.1047881472E+00,+155.5676452E-03
+114.5000E-06,-72.1084930718E+00,+155.4772733E-03
+115.0000E-06,-72.1121979964E+00,+155.3869015E-03
+115.5000E-06,-72.1159029210E+00,+155.2965296E-03
+116.0000E-06,-72.1196078455E+00,+155.2061578E-03
+116.5000E-06,-72.1233127701E+00,+155.1157859E-03
+117.0000E-06,-72.1270176947E+00,+155.0254141E-03
+117.5000E-06,-72.1307226193E+00,+154.9350422E-03
+118.0000E-06,-72.1344275439E+00,+154.8446703E-03
+118.5000E-06,-72.1381324685E+00,+154.7542985E-03
+119.0000E-06,-72.1418373930E+00,+154.6639266E-03
+119.5000E-06,-72.1455423176E+00,+154.5735548E-03
+120.0000E-06,-72.1492472422E+00,+154.4831829E-03
+120.5000E-06,-72.1529521668E+00,+154.3928110E-03
+121.0000E-06,-72.1566570914E+00,+154.3024392E-03
+121.5000E-06,-72.1603620160E+00,+154.2120673E-03
+122.0000E-06,-72.1640669405E+00,+154.1216955E-03
+122.5000E-06,-72.1677718651E+00,+154.0313236E-03
+123.0000E-06,-72.1714767897E+00,+153.9409518E-03
+123.5000E-06,-72.1751817143E+00,+153.8505799E-03
+124.0000E-06,-72.1788866389E+00,+153.7602080E-03
+124.5000E-06,-72.1825915635E+00,+153.6698362E-03
+125.0000E-06,-72.1862964880E+00,+153.5794643E-03
+125.5000E-06,-72.1900014126E+00,+153.4890925E-03
+126.0000E-06,-72.1937063372E+00,+153.3987206E-03
+126.5000E-06,-72.1974112618E+00,+153.3083487E-03
+127.0000E-06,-72.2011161864E+00,+153.2179769E-03
+127.5000E-06,-72.2048211110E+00,+153.1276050E-03
+128.0000E-06,-72.2085260355E+00,+153.0372332E-03
+128.5000E-06,-72.2122309601E+00,+152.9468613E-03
+129.0000E-06,-72.2159358847E+00,+152.8564895E-03
+129.5000E-06,-72.2196408093E+00,+152.7661176E-03
+130.0000E-06,-72.2233457339E+00,+152.6757457E-03
+130.5000E-06,-72.2270506585E+00,+152.5853739E-03
+131.0000E-06,-72.2307555830E+00,+152.4950020E-03
+131.5000E-06,-72.2344605076E+00,+152.4046302E-03
+132.0000E-06,-72.2381654322E+00,+152.3142583E-03
+132.5000E-06,-72.2418703568E+00,+152.2238864E-03
+133.0000E-06,-72.2455752814E+00,+152.1335146E-03
+133.5000E-06,-72.2492802060E+00,+152.0431427E-03
+134.0000E-06,-72.2529851305E+00,+151.9527709E-03
+134.5000E-06,-72.2566900551E+00,+151.8623990E-03
+135.0000E-06,-72.2603949797E+00,+151.7720272E-03
+135.5000E-06,-72.2640999043E+00,+151.6816553E-03
+136.0000E-06,-72.2678048289E+00,+151.5912834E-03
+136.5000E-06,-72.2715097535E+00,+151.5009116E-03
+137.0000E-06,-72.2752146780E+00,+151.4105397E-03
+137.5000E-06,-72.2789196026E+00,+151.3201679E-03
+138.0000E-06,-72.2826245272E+00,+151.2297960E-03
+138.5000E-06,-72.2863294518E+00,+151.1394241E-03
+139.0000E-06,-72.2900343764E+00,+151.0490523E-03
+139.5000E-06,-72.2937393010E+00,+150.9586804E-03
+140.0000E-06,-72.2974442255E+00,+150.8683086E-03
+140.5000E-06,-72.3011491501E+00,+150.7779367E-03
+141.0000E-06,-72.3048540747E+00,+150.6875649E-03
+141.5000E-06,-72.3085589993E+00,+150.5971930E-03
+142.0000E-06,-72.3122639239E+00,+150.5068211E-03
+142.5000E-06,-72.3159688485E+00,+150.4164493E-03
+143.0000E-06,-72.3196737730E+00,+150.3260774E-03
+143.5000E-06,-72.3233786976E+00,+150.2357056E-03
+144.0000E-06,-72.3270836222E+00,+150.1453337E-03
+144.5000E-06,-72.3307885468E+00,+150.0549618E-03
+145.0000E-06,-72.3344934714E+00,+149.9645900E-03
+145.5000E-06,-72.3381983960E+00,+149.8742181E-03
+146.0000E-06,-72.3419033205E+00,+149.7838463E-03
+146.5000E-06,-72.3456082451E+00,+149.6934744E-03
+147.0000E-06,-72.3493131697E+00,+149.6031026E-03
+147.5000E-06,-72.3530180943E+00,+149.5127307E-03
+148.0000E-06,-72.3567230189E+00,+149.4223588E-03
+148.5000E-06,-72.3604279435E+00,+149.3319870E-03
+149.0000E-06,-72.3641328680E+00,+149.2416151E-03
+149.5000E-06,-72.3678377926E+00,+149.1512433E-03
+150.0000E-06,-72.3715427172E+00,+149.0608714E-03
+150.5000E-06,-72.3752476418E+00,+148.9704995E-03
+151.0000E-06,-72.3789525664E+00,+148.8801277E-03
+151.5000E-06,-72.3826574910E+00,+148.7897558E-03
+152.0000E-06,-72.3863624155E+00,+148.6993840E-03
+152.5000E-06,-72.3900673401E+00,+148.6090121E-03
+153.0000E-06,-72.3937722647E+00,+148.5186403E-03
+153.5000E-06,-72.3974771893E+00,+148.4282684E-03
+154.0000E-06,-72.4011821139E+00,+148.3378965E-03
+154.5000E-06,-72.4048870385E+00,+148.2475247E-03
+155.0000E-06,-72.4085919630E+00,+148.1571528E-03
+155.5000E-06,-72.4122968876E+00,+148.0667810E-03
+156.0000E-06,-72.4160018122E+00,+147.9764091E-03
+156.5000E-06,-72.4197839227E+00,+147.8881277E-03
+157.0000E-06,-72.4236432192E+00,+147.8019367E-03
+157.5000E-06,-72.4275025156E+00,+147.7157458E-03
+158.0000E-06,-72.4313618121E+00,+147.6295548E-03
+158.5000E-06,-72.4352211085E+00,+147.5433639E-03
+159.0000E-06,-72.4390804049E+00,+147.4571729E-03
+159.5000E-06,-72.4429397014E+00,+147.3709820E-03
+160.0000E-06,-72.4467989978E+00,+147.2847910E-03
+160.5000E-06,-72.4506582943E+00,+147.1986001E-03
+161.0000E-06,-72.4545175907E+00,+147.1124091E-03
+161.5000E-06,-72.4583768871E+00,+147.0262182E-03
+162.0000E-06,-72.4622361836E+00,+146.9400272E-03
+162.5000E-06,-72.4660954800E+00,+146.8538363E-03
+163.0000E-06,-72.4699547765E+00,+146.7676453E-03
+163.5000E-06,-72.4738140729E+00,+146.6814543E-03
+164.0000E-06,-72.4776733693E+00,+146.5952634E-03
+164.5000E-06,-72.4815326658E+00,+146.5090724E-03
+165.0000E-06,-72.4853919622E+00,+146.4228815E-03
+165.5000E-06,-72.4892512587E+00,+146.3366905E-03
+166.0000E-06,-72.4931105551E+00,+146.2504996E-03
+166.5000E-06,-72.4969698515E+00,+146.1643086E-03
+167.0000E-06,-72.5008291480E+00,+146.0781177E-03
+167.5000E-06,-72.5046884444E+00,+145.9919267E-03
+168.0000E-06,-72.5085477409E+00,+145.9057358E-03
+168.5000E-06,-72.5124070373E+00,+145.8195448E-03
+169.0000E-06,-72.5162663338E+00,+145.7333539E-03
+169.5000E-06,-72.5201256302E+00,+145.6471629E-03
+170.0000E-06,-72.5239849266E+00,+145.5609719E-03
+170.5000E-06,-72.5278442231E+00,+145.4747810E-03
+171.0000E-06,-72.5317035195E+00,+145.3885900E-03
+171.5000E-06,-72.5355628160E+00,+145.3023991E-03
+172.0000E-06,-72.5394221124E+00,+145.2162081E-03
+172.5000E-06,-72.5432814088E+00,+145.1300172E-03
+173.0000E-06,-72.5471407053E+00,+145.0438262E-03
+173.5000E-06,-72.5510000017E+00,+144.9576353E-03
+174.0000E-06,-72.5548592982E+00,+144.8714443E-03
+174.5000E-06,-72.5587185946E+00,+144.7852534E-03
+175.0000E-06,-72.5625778910E+00,+144.6990624E-03
+175.5000E-06,-72.5664371875E+00,+144.6128715E-03
+176.0000E-06,-72.5702964839E+00,+144.5266805E-03
+176.5000E-06,-72.5741557804E+00,+144.4404895E-03
+177.0000E-06,-72.5780150768E+00,+144.3542986E-03
+177.5000E-06,-72.5818743733E+00,+144.2681076E-03
+178.0000E-06,-72.5857336697E+00,+144.1819167E-03
+178.5000E-06,-72.5895929661E+00,+144.0957257E-03
+179.0000E-06,-72.5934522626E+00,+144.0095348E-03
+179.5000E-06,-72.5973115590E+00,+143.9233438E-03
+180.0000E-06,-72.6011708555E+00,+143.8371529E-03
+180.5000E-06,-72.6050301519E+00,+143.7509619E-03
+181.0000E-06,-72.6088894483E+00,+143.6647710E-03
+181.5000E-06,-72.6127487448E+00,+143.5785800E-03
+182.0000E-06,-72.6166080412E+00,+143.4923891E-03
+182.5000E-06,-72.6204673377E+00,+143.4061981E-03
+183.0000E-06,-72.6243266341E+00,+143.3200071E-03
+183.5000E-06,-72.6281859305E+00,+143.2338162E-03
+184.0000E-06,-72.6320452270E+00,+143.1476252E-03
+184.5000E-06,-72.6359045234E+00,+143.0614343E-03
+185.0000E-06,-72.6397638199E+00,+142.9752433E-03
+185.5000E-06,-72.6436231163E+00,+142.8890524E-03
+186.0000E-06,-72.6474824128E+00,+142.8028614E-03
+186.5000E-06,-72.6513417092E+00,+142.7166705E-03
+187.0000E-06,-72.6552010056E+00,+142.6304795E-03
+187.5000E-06,-72.6590603021E+00,+142.5442886E-03
+188.0000E-06,-72.6629195985E+00,+142.4580976E-03
+188.5000E-06,-72.6667788950E+00,+142.3719067E-03
+189.0000E-06,-72.6706381914E+00,+142.2857157E-03
+189.5000E-06,-72.6744974878E+00,+142.1995247E-03
+190.0000E-06,-72.6783567843E+00,+142.1133338E-03
+190.5000E-06,-72.6822160807E+00,+142.0271428E-03
+191.0000E-06,-72.6860753772E+00,+141.9409519E-03
+191.5000E-06,-72.6899346736E+00,+141.8547609E-03
+192.0000E-06,-72.6937939700E+00,+141.7685700E-03
+192.5000E-06,-72.6976532665E+00,+141.6823790E-03
+193.0000E-06,-72.7015125629E+00,+141.5961881E-03
+193.5000E-06,-72.7053718594E+00,+141.5099971E-03
+194.0000E-06,-72.7092311558E+00,+141.4238062E-03
+194.5000E-06,-72.7130904522E+00,+141.3376152E-03
+195.0000E-06,-72.7169497487E+00,+141.2514243E-03
+195.5000E-06,-72.7208090451E+00,+141.1652333E-03
+196.0000E-06,-72.7246683416E+00,+141.0790423E-03
+196.5000E-06,-72.7285276380E+00,+140.9928514E-03
+197.0000E-06,-72.7323869345E+00,+140.9066604E-03
+197.5000E-06,-72.7362462309E+00,+140.8204695E-03
+198.0000E-06,-72.7401055273E+00,+140.7342785E-03
+198.5000E-06,-72.7439648238E+00,+140.6480876E-03
+199.0000E-06,-72.7478241202E+00,+140.5618966E-03
+199.5000E-06,-72.7516834167E+00,+140.4757057E-03
+200.0000E-06,-72.7555427131E+00,+140.3895147E-03
+200.5000E-06,-72.7594020095E+00,+140.3033238E-03
+201.0000E-06,-72.7632613060E+00,+140.2171328E-03
+201.5000E-06,-72.7671206024E+00,+140.1309419E-03
+202.0000E-06,-72.7709798989E+00,+140.0447509E-03
+202.5000E-06,-72.7748391953E+00,+139.9585599E-03
+203.0000E-06,-72.7786984917E+00,+139.8723690E-03
+203.5000E-06,-72.7825577882E+00,+139.7861780E-03
+204.0000E-06,-72.7864170846E+00,+139.6999871E-03
+204.5000E-06,-72.7902763811E+00,+139.6137961E-03
+205.0000E-06,-72.7941356775E+00,+139.5276052E-03
+205.5000E-06,-72.7979949740E+00,+139.4414142E-03
+206.0000E-06,-72.8018542704E+00,+139.3552233E-03
+206.5000E-06,-72.8057135668E+00,+139.2690323E-03
+207.0000E-06,-72.8095728633E+00,+139.1828414E-03
+207.5000E-06,-72.8134321597E+00,+139.0966504E-03
+208.0000E-06,-72.8172914562E+00,+139.0104595E-03
+208.5000E-06,-72.8211507526E+00,+138.9242685E-03
+209.0000E-06,-72.8250100490E+00,+138.8380775E-03
+209.5000E-06,-72.8288693455E+00,+138.7518866E-03
+210.0000E-06,-72.8327286419E+00,+138.6656956E-03
+210.5000E-06,-72.8365879384E+00,+138.5795047E-03
+211.0000E-06,-72.8404472348E+00,+138.4933137E-03
+211.5000E-06,-72.8443065312E+00,+138.4071228E-03
+212.0000E-06,-72.8481658277E+00,+138.3209318E-03
+212.5000E-06,-72.8520251241E+00,+138.2347409E-03
+213.0000E-06,-72.8558844206E+00,+138.1485499E-03
+213.5000E-06,-72.8597437170E+00,+138.0623590E-03
+214.0000E-06,-72.8636030135E+00,+137.9761680E-03
+214.5000E-06,-72.8674623099E+00,+137.8899771E-03
+215.0000E-06,-72.8713216063E+00,+137.8037861E-03
+215.5000E-06,-72.8751809028E+00,+137.7175951E-03
+216.0000E-06,-72.8790401992E+00,+137.6314042E-03
+216.5000E-06,-72.8828994957E+00,+137.5452132E-03
+217.0000E-06,-72.8867587921E+00,+137.4590223E-03
+217.5000E-06,-72.8906180885E+00,+137.3728313E-03
+218.0000E-06,-72.8944773850E+00,+137.2866404E-03
+218.5000E-06,-72.8983366814E+00,+137.2004494E-03
+219.0000E-06,-72.9021959779E+00,+137.1142585E-03
+219.5000E-06,-72.9060552743E+00,+137.0280675E-03
+220.0000E-06,-72.9099145707E+00,+136.9418766E-03
+220.5000E-06,-72.9137738672E+00,+136.8556856E-03
+221.0000E-06,-72.9176331636E+00,+136.7694947E-03
+221.5000E-06,-72.9214924601E+00,+136.6833037E-03
+222.0000E-06,-72.9253517565E+00,+136.5971127E-03
+222.5000E-06,-72.9292110529E+00,+136.5109218E-03
+223.0000E-06,-72.9330703494E+00,+136.4247308E-03
+223.5000E-06,-72.9369296458E+00,+136.3385399E-03
+224.0000E-06,-72.9407889423E+00,+136.2523489E-03
+224.5000E-06,-72.9446482387E+00,+136.1661580E-03
+225.0000E-06,-72.9485075352E+00,+136.0799670E-03
+225.5000E-06,-72.9523668316E+00,+135.9937761E-03
+226.0000E-06,-72.9562261280E+00,+135.9075851E-03
+226.5000E-06,-72.9600854245E+00,+135.8213942E-03
+227.0000E-06,-72.9639447209E+00,+135.7352032E-03
+227.5000E-06,-72.9678040174E+00,+135.6490123E-03
+228.0000E-06,-72.9716633138E+00,+135.5628213E-03
+228.5000E-06,-72.9755226102E+00,+135.4766303E-03
+229.0000E-06,-72.9793819067E+00,+135.3904394E-03
+229.5000E-06,-72.9832412031E+00,+135.3042484E-03
+230.0000E-06,-72.9871004996E+00,+135.2180575E-03
+230.5000E-06,-72.9909597960E+00,+135.1318665E-03
+231.0000E-06,-72.9948190924E+00,+135.0456756E-03
+231.5000E-06,-72.9986783889E+00,+134.9594846E-03
+232.0000E-06,-73.0025376853E+00,+134.8732937E-03
